"episode"	"instance"	"seed"	"A_DN_HistogramMode_5"	"A_DN_HistogramMode_10"	"A_CO_f1ecac"	"A_CO_FirstMin_ac"	"A_CO_HistogramAMI_even_2_5"	"A_CO_trev_1_num"	"A_MD_hrv_classic_pnn40"	"A_SB_BinaryStats_mean_longstretch1"	"A_SB_TransitionMatrix_3ac_sumdiagcov"	"A_PD_PeriodicityWang_th0_01"	"A_CO_Embed2_Dist_tau_d_expfit_meandiff"	"A_IN_AutoMutualInfoStats_40_gaussian_fmmi"	"A_FC_LocalSimple_mean1_tauresrat"	"A_DN_OutlierInclude_p_001_mdrmd"	"A_DN_OutlierInclude_n_001_mdrmd"	"A_SP_Summaries_welch_rect_area_5_1"	"A_SB_BinaryStats_diff_longstretch0"	"A_SB_MotifThree_quantile_hh"	"A_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"	"A_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"	"A_SP_Summaries_welch_rect_centroid"	"A_FC_LocalSimple_mean3_stderr"	"A_DN_Mean"	"A_DN_Spread_Std"	"R_DN_HistogramMode_5"	"R_DN_HistogramMode_10"	"R_CO_f1ecac"	"R_CO_FirstMin_ac"	"R_CO_HistogramAMI_even_2_5"	"R_CO_trev_1_num"	"R_MD_hrv_classic_pnn40"	"R_SB_BinaryStats_mean_longstretch1"	"R_SB_TransitionMatrix_3ac_sumdiagcov"	"R_PD_PeriodicityWang_th0_01"	"R_CO_Embed2_Dist_tau_d_expfit_meandiff"	"R_IN_AutoMutualInfoStats_40_gaussian_fmmi"	"R_FC_LocalSimple_mean1_tauresrat"	"R_DN_OutlierInclude_p_001_mdrmd"	"R_DN_OutlierInclude_n_001_mdrmd"	"R_SP_Summaries_welch_rect_area_5_1"	"R_SB_BinaryStats_diff_longstretch0"	"R_SB_MotifThree_quantile_hh"	"R_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"	"R_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"	"R_SP_Summaries_welch_rect_centroid"	"R_FC_LocalSimple_mean3_stderr"	"R_DN_Mean"	"R_DN_Spread_Std"
"1267"	212	13	3	-0.0813607837533094	-0.386313314968215	1	1	0.000960698354182022	0.779225657479833	0.798679867986799	8	0.012700780028998	6	0.0979719695018014	4	1	0.4077	-0.1542	0.217433043766623	6	1.97511302106986	0.86	0.76	1.61758274082552	1.1285444352036	2.51685339236474e-15	0.999999999999987	-7.05317324892758	-3.51913744992545	2	9964	0	33.2697467813263	0.0002000200020002	9963	0.333333333333333	0	0.00154798582723166	1	0.0277777777777778	0.00370000000000004	-0.9997	0.402036850714689	1	0	0.28	0.18	0.8122428271855	0.516788633850097	6.00475572043457e-16	0.999999999999969
"1268"	252	13	3	-0.103922999878554	-0.39456740277525	1	1	0.00258060694958874	0.822149057740307	0.797179717971797	12	0.0277777777777778	4	0.115764762329129	2	0.000685400959561343	0.39	-0.1552	0.223457868248007	5	1.9698040430614	0.84	0.8	1.55162156694643	1.1324990416997	-1.77012626778605e-14	1.00000000000004	-9.32380896020927	-4.65479798674226	1	9996	0	22.6429560001907	0.0003000300030003	9995	0.333333333333333	0	0.00114554325003444	1	1	0.000499999999999945	-0.9997	0.372393667159641	1	0	0.16	0.12	0.910417597610188	0.414508533127634	1.15889416119064e-15	1.00000000000064
"1269"	292	13	3	-0.120777669498032	-0.40440516580957	1	1	0.00206653430903234	0.797085783888818	0.78987898789879	8	0.0625	5	0.130192104475965	3	0.000418935902806871	0.4275	-0.1498	0.234100666799905	6	1.9726567344931	0.88	0.76	1.56619438443134	1.12172521281634	1.68562941382788e-15	1.00000000000003	-9.98999999999785	-4.98999999999893	1	10000	0	100.010001000035	0.0001000100010001	9998	0.333333333333333	0	0.00157485672785394	40	1	0	-0.9998	0.199870120846861	1	0	0.62	0.16	1.570796326795	0.333383344586086	-2.38874926783428e-15	0.99999999999943
"1270"	332	13	3	-0.106660444482364	-0.39637658097987	1	1	0.00368406235660594	0.87077705941503	0.79037903790379	12	0.0833333333333333	5	0.118954724600482	3	0.000407331975560081	0.3784	-0.1599	0.238328557589671	6	1.96396302857536	0.86	0.76	1.56581088923437	1.11824945115926	1.85610860015117e-14	1.00000000000002	-9.77452140752698	-4.87593078552417	1	9933	0	74.9340897773827	0.0007000700070007	9932	0.333333333333333	0	0.00154440889171612	2	0.134328358208955	0.00679999999999992	-0.9991	0.285694468437383	1	0	0.56	0.52	1.36831086279408	0.314900631487632	3.94226873368098e-15	0.999999999999378
"1271"	13	14	3	-0.234071188784418	-0.505585432128036	1	3	0.00188302706983059	0.767190355172881	0.85008500850085	13	0.125	3	0.129242098400027	2	0.000492368291482029	0.3882	-0.1834	0.253250068868915	7	2.09212994724941	0.88	0.78	1.44616038777928	1.11890737036997	9.23842113920159e-15	1.00000000000003	-0.58821799064031	-0.208895203301514	1260	6312	0.781654510449147	0.002680749286532	0.0012001200120012	3688	0.166666666666667	0	0.102373196180945	40	0.000554170130229981	0.7643	-0.9678	0.997641055723637	1	1.05591403436065	0.82	0.58	0.00115048559091431	0.0376028429608292	-1.00305297401349e-12	1.00000000000006
"1272"	53	14	3	-0.22762239576357	-0.518808936031377	1	3	0.00298682539843261	0.839153722842834	0.866786678667867	15	0.0625	8	0.13033179422346	2	0.000411522633744856	0.3703	-0.1905	0.270433648672684	7	2.10108876987291	0.88	0.78	1.3801992139002	1.10735256046251	-4.72345496049797e-15	0.999999999999947	-1.21814573277269	-0.0722263459881987	765	8292	0.101592172283743	0.0940648412944808	0.0011001100110011	6667	0.0740740740740741	1549	0.0192855252646326	40	0.000600240096038415	0.8293	-0.9791	0.970716519146228	1	1.09580748531558	0.84	0.5	0.00191747598485718	0.129335296836378	7.22992288260116e-13	0.999999999999922
"1273"	93	14	3	-0.240344421586322	-0.524996492287843	1	2	0.00169618877273845	0.840059275782955	0.872387238723872	13	0.125	7	0.147084770387357	1	0.000477099236641221	0.3544	-0.1805	0.256546394627866	7	2.10874206148481	0.88	0.74	1.40857785847608	1.11749022468284	6.03143646138449e-15	0.999999999999988	-6.28132794697351	-2.72495166629171	45	7467	0.00171276693184603	15.8538241804991	0.0021002100210021	6010	0.166666666666667	0	0.00124936010310145	40	0.00127909951394218	0.7468	-0.9884	0.679984655449153	1	1.08482874267113	0.78	0.22	0.0697961258488013	0.215252462357013	2.07234740479123e-13	1.00000000000023
"1274"	133	14	3	-0.236757843951927	-0.525152526283042	1	4	0.00174234432069991	0.807293583395448	0.867786778677868	14	0.04	7	0.139539962964275	3	0.000500250125062531	0.3567	-0.1879	0.266215463300219	7	2.10715676096709	0.86	0.76	1.38978659382448	1.11429250768013	-8.57549586896766e-15	1.00000000000002	-0.877721438977055	0.446950388454269	482	7830	0.077665724372578	0.136350829859877	0.0016001600160016	7329	0.0740740740740741	2015	0.0158314985699732	40	0.000687994496044032	0.9151	-0.9776	0.96199218805882	1	0.621304080966941	0.7	0.28	0.00306796157577148	0.0917974325742058	1.11085407539235e-13	1.00000000000022
"1275"	173	14	3	-0.155191579147862	-0.481903577940346	1	3	0.0012751675920415	0.905694773454012	0.874187418741874	12	0.104166666666667	3	0.120935421191352	2	0.000445831475702185	0.41	-0.1823	0.261521534784286	7	2.10548313954541	0.86	0.8	1.39668950736997	1.11574830489116	9.35663768686368e-15	1.00000000000002	-1.67000914386815	-0.533448227290586	1433	6405	0.0190791166820229	0.218671117951467	0.001000100010001	6404	0.0740740740740741	0	0.00634508837926356	40	0.00168180289270098	0.3596	-0.7492	0.959417074800731	1	0.95191840265387	0.52	0.76	0.000766990393942871	0.172244312393104	-1.14144589336007e-12	1.00000000000015
"1276"	213	14	3	-0.213348780972182	-0.508361346323165	1	4	0.00248319985743846	0.763171576998237	0.872587258725873	13	0.04	4	0.131688589675493	3	0.000514668039114771	0.3874	-0.1867	0.27080032150481	6	2.11106701416491	0.86	0.74	1.39247106020328	1.10449098858259	7.50300654939195e-15	1	0.285645054242822	0.913668810844753	1398	6149	0.525585198918202	0.0315141902764315	0.001000100010001	5281	0.166666666666667	0	0.0186982232785318	40	0.000500625782227785	0.8544	-0.9895	0.990577930279275	1	1.00911288628857	0.2	0.88	0.000766990393942871	0.0911962373373027	6.93180179922592e-14	1.00000000000008
"1277"	253	14	3	-0.255016016492895	-0.533767749924723	1	3	0.00371316606343278	0.788470089143967	0.864486448644864	15	0.0625	3	0.132885614015623	2	0.000447227191413238	0.3669	-0.18725	0.263884790752981	8	2.10780387994541	0.86	0.82	1.37291280515774	1.11749944475611	-2.42061926059023e-15	0.999999999999992	-5.73835013889679	-2.62699223767696	4	6845	0.00254296774854879	9.42319679597317	0.0014001400140014	3701	0.166666666666667	0	0.00108050994621798	40	0.000277854959711031	0.6838	-0.8566	0.655869784536111	1	0.81436315633403	0.84	0.58	0.346679658062178	0.36638164371159	4.35694103018136e-13	0.999999999999905
"1278"	293	14	3	-0.230569067472513	-0.524825399535569	1	4	0.00275797869656969	0.805778655044624	0.871787178717872	12	0.166666666666667	4	0.13795662071954	3	0.00043630017452007	0.35105	-0.1884	0.271457372519053	7	2.11293757493504	0.84	0.76	1.39132057461237	1.10823996816225	-3.94839716477691e-16	0.999999999999992	-9.35591238848035	-4.5012623433404	1	7826	0	74.2339781280275	0.0009000900090009	2363	0.166666666666667	0	0.00167381927074584	1	0.000505944852011131	0.7823	-0.9669	0.297072496632808	1	1.04409286440364	0.12	0.16	1.35488853090008	0.313093399644374	2.31545094209196e-13	1.00000000000001
"1279"	333	14	3	-0.195822526816049	-0.50323401585688	1	4	0.00219793642991694	0.846976692434752	0.870887088708871	11	0.04	5	0.128972708679633	3	0.000550964187327824	0.4015	-0.1874	0.267074998033065	7	2.10967393021216	0.88	0.76	1.35757299727888	1.11078368503223	-1.04930508726397e-14	0.999999999999994	-6.58012851296005	-3.21468800771057	2	7861	0	24.1666914524272	0.0006000600060006	7860	0.106666666666667	1709	0.00161987089658633	40	0.00101522842639594	0.214	-0.8278	0.479931878295452	1	0	0.88	0.12	0.668815623518184	0.467240679571923	2.53643156478134e-13	0.999999999999593
"1280"	373	14	3	-0.18984935770973	-0.499041058231526	1	2	0.00133265677402896	0.863179118221145	0.865386538653865	12	0.04	4	0.127881952362893	1	0.000505816894284269	0.37115	-0.1826	0.260889439266774	8	2.1084879528238	0.86	0.82	1.41164582005185	1.11505265143395	7.18891612905281e-16	1.00000000000001	-1.8867434242222	-0.610940514761626	223	6146	0.0247380980621327	0.0748628135349629	0.0019001900190019	5888	0.166666666666667	0	0.0296503189444634	40	0.000810372771474878	0.6027	-0.9844	0.966370534386298	1	0.666979212076237	0.4	0.84	0.00997087512125732	0.132773433418858	3.76133568735781e-14	0.999999999999851
"1281"	14	15	3	-0.363833408680923	-0.630459299541161	1	3	0.00244008244513371	0.686193580760274	0.902890289028903	17	0.125	4	0.140255988853673	2	0.000464037122969838	0.30715	-0.1836	0.276466852165506	7	2.14169217492617	0.88	0.82	1.26284968362694	1.11860704836989	-4.14707157503358e-15	0.999999999999983	-2.120324151243	-0.566946935428387	457	5362	0.0605613407781212	0.306175231497759	0.0015001500150015	5361	0.166666666666667	0	0.00902075580946642	40	0.000948316737790422	0.8505	-0.9874	0.928330218162042	1	1.00973915779699	0.54	0.14	0.00345145677274292	0.175388774531935	6.81828260518103e-13	0.999999999999908
"1282"	54	15	3	-0.382831304083133	-0.663358825598242	1	2	0.00110032748434169	0.795405177128743	0.92039203920392	16	0.0625	3	0.149317207582744	1	0.000471031559114461	0.323	-0.1975	0.269317182398075	7	2.13987237205658	0.86	0.8	1.34913610294551	1.11555133550063	2.71771494197992e-16	0.999999999999975	-0.277213850301557	0.154164531390119	892	6380	0.113194727534667	0.00679247487602237	0.001000100010001	6379	0.166666666666667	0	0.046205964959435	40	0.000580720092915215	0.3621	-0.9771	0.995351662182703	1	0.895690312173257	0.74	0.82	0.00191747598485718	0.055910328635627	1.17073144512148e-12	0.999999999999795
"1283"	94	15	3	-0.405455631801547	-0.666572619631508	1	2	0.00176366606640851	0.748336878776462	0.912791279127913	17	0.0625	6	0.137425138528393	1	0.000413393964448119	0.3749	-0.2099	0.277210899580867	7	2.13887717139681	0.88	0.72	1.29928172733922	1.10777007560098	3.37209149492423e-15	0.999999999999973	-0.352211227169938	0.340938751804557	880	7215	0.250085901006789	0.00405679227048324	0.0017001700170017	7214	0.166666666666667	2538	0.175827362294656	40	0.000581564408258215	0.6933	-0.9346	0.990849658638601	1	0.813971122880867	0.12	0.12	0.00115048559091431	0.0531346772456053	4.84256235111502e-13	0.999999999999996
"1284"	134	15	3	-0.3792579477526	-0.659012028110061	1	2	0.0018979337803375	0.706111976148323	0.922892289228923	15	0.04	3	0.132996442684787	1	0.000508130081300813	0.372	-0.1985	0.286257874916067	7	2.14017778683082	0.86	0.8	1.29314580418768	1.10632077641244	-4.92981211408505e-15	0.999999999999998	-2.65403117458835	-0.896325354486315	1286	5743	0.00844841734221606	0.493856994132066	0.0012001200120012	4256	0.166666666666667	1800	0.0070738404860831	40	0.00129466597617815	0.5744	-0.8149	0.932179244590754	1	0.683013660499424	0.36	0.84	0.00115048559091431	0.122494748584317	1.4123930913712e-12	1.00000000000019
"1285"	174	15	3	-0.411319482805794	-0.683513441542897	1	2	0.00197136172226054	0.787492587592984	0.917591759175918	14	0.0625	3	0.147694211918554	1	0.000413907284768212	0.3315	-0.2224	0.292315752334505	7	2.14792825530495	0.88	0.84	1.32037396317265	1.10462291498814	2.85411694278537e-15	0.999999999999989	-0.627448813129991	-0.0573720954640695	336	8816	0.234117939331268	0.00436979299777066	0.0012001200120012	8815	0.208333333333333	400	0.109675959409281	40	0.00136861313868613	0.7309	-0.9885	0.992982157960246	1	0.583378277348434	0.68	0.52	0.00421844716668579	0.0685883998435858	-1.65466111923251e-12	0.999999999999955
"1286"	214	15	3	-0.36620044003225	-0.658336571438835	1	2	0.00130322017147975	0.774671903608526	0.917691769176918	15	0.04	7	0.13096788519486	1	0.000551267916207277	0.313	-0.20195	0.278131053188841	7	2.14847888858138	0.84	0.78	1.34146619900608	1.11256375736338	-6.38532005048376e-15	1.00000000000001	-3.65561687064756	-1.53808522447703	636	7948	0.0112853007810619	2.50633564916505	0.0013001300130013	7946	0.166666666666667	1377	0.000209283119852515	40	0.000786988457502623	0.5526	-0.9324	0.890345359249517	1	0.92530905151096	0.86	0.66	0.00191747598485718	0.152341892414906	7.73748265459062e-13	1.00000000000013
"1287"	254	15	3	-0.36247144495706	-0.644771089147469	1	2	0.00193494740385367	0.687423863709	0.913891389138914	13	0.0666666666666667	8	0.143785443805843	1	0.000509164969450102	0.31645	-0.2094	0.289729549404852	6	2.14685400516637	0.88	0.78	1.29506328017254	1.10173187823146	-3.37690986285111e-15	0.999999999999996	-1.24275736030684	-0.244222702745445	423	6327	0.201322799486564	0.139100165579741	0.0011001100110011	3672	0.166666666666667	3222	0.00735565645252899	40	0.00112612612612613	0.6328	-0.946	0.970306955621976	1	0.65844397081179	0.74	0.64	0.00268446637880005	0.147149658647917	5.87062132240135e-13	0.999999999999768
"1288"	294	15	3	-0.31471738803113	-0.62224520638241	1	4	0.00276733798771519	0.713688334230202	0.913291329132913	15	0.0625	6	0.143020746851706	3	0.000466200466200466	0.35655	-0.2008	0.297339262176576	7	2.14279977257987	0.86	0.84	1.22104870715705	1.10499749473292	-1.5753842674826e-15	1.00000000000002	0.0455598343006884	0.402287717653636	1860	5284	0.706726481341638	0.00171211251093265	0.0008000800080008	5283	0.166666666666667	0	0.139151530367998	40	0.00108607113765952	0.4717	-0.8977	0.997443180460369	1	0.69248450689358	0.56	0.14	0.000383495196971436	0.0448098777728836	-1.76427672471391e-13	1.00000000000008
"1289"	334	15	3	-0.368630075713164	-0.651160468246593	1	4	0.00177633423189306	0.656349896462715	0.921192119211921	17	0.0625	5	0.133536393488809	3	0.000487092060399416	0.359	-0.2049	0.282571089927792	7	2.14115334919916	0.88	0.82	1.28700988103614	1.11058327871579	-3.5770053585793e-15	1.00000000000001	-1.00177109622857	-0.0310581213963399	439	7594	0.10343113737997	0.0180958623986841	0.0017001700170017	7593	0.166666666666667	858	0.0797006850348157	40	0.000752256770310933	0.5495	-0.9795	0.977807455280136	1	0.894455555929457	0.42	0.18	0.00345145677274292	0.0955537378085863	-1.10075037973445e-13	1.00000000000017
"1290"	374	15	3	-0.404893576694867	-0.677990771369669	1	4	0.0021571780269492	0.694730259868747	0.915291529152915	15	0.0625	9	0.14187656051014	3	0.000413907284768212	0.3773	-0.2219	0.289478637675377	8	2.14429859473468	0.88	0.78	1.28125745308157	1.10628254128371	-6.5672800531047e-15	1	0.425780027369397	0.72362711139559	1561	5766	1.05453623361857	0.000399726080060316	0.0012001200120012	5402	0.166666666666667	1589	0.34297832593576	40	0.000778412039439543	0.5767	-0.9626	0.998518205663686	1	0.96699008552831	0.86	0.88	0.000383495196971436	0.025543760316486	3.46392470262913e-13	1.00000000000012
"1291"	15	16	3	0.171709643471933	-0.195322261603815	1	1	0.00108774075229911	0.764055658756094	0.662266226622662	6	0.037237283751044	3	0.091643044713081	2	1	0.343	-0.1239	0.206494299379479	7	1.61812520262097	0.84	0.88	1.67587401076517	1.1394722332713	-1.07728714837663e-14	0.999999999999983	0.118100714193015	0.48450337872257	650	6783	0.290362481674948	0.000715858805018994	0.0013001300130013	6287	0.166666666666667	3052	0.259732839234607	40	0.000846023688663283	0.6784	-0.934	0.997433011667649	1	1.09709385184219	0.88	0.84	0.00115048559091431	0.0314641522675925	6.57717591501239e-13	0.999999999999801
"1292"	55	16	3	0.0787052456178342	-0.250832669327864	1	1	0.00304147214278936	0.721804316060429	0.683468346834683	9	0.0316366236750354	4	0.0891549965277635	3	1	0.375	-0.1344	0.222914471179595	5	1.68421346148877	0.84	0.78	1.64672837579534	1.12503271594634	2.09239847670517e-14	0.99999999999996	-0.492066058213815	-0.0217466578955343	1267	7309	0.650341095368564	0.00279361269177654	0.0013001300130013	3329	0.0740740740740741	1537	0.167751722327307	40	0.000640820249919897	0.8957	-0.8459	0.996254178242252	1	0.637217149629904	0.14	0.12	0.000766990393942871	0.034947442467958	-5.11053421803354e-14	0.999999999999981
"1293"	95	16	3	0.0544288884722163	-0.265503806234091	1	1	0.00195343082956454	0.739312938476056	0.685468546854686	8	0.0307361969320244	5	0.0938234014722184	2	1	0.4288	-0.1231	0.213910991699781	5	1.70691585963892	0.84	0.76	1.66973808761363	1.13358886027288	-1.10493947325097e-14	0.999999999999983	-0.839243442867307	-1.29876279444175	2232	5024	0.695897704309166	0.00532645500177764	0.001000100010001	4975	0.166666666666667	0	0.0769230702008793	40	0.000570613409415121	0.7415	-0.4975	0.996591507609086	1	1.04071291162038	0.18	0.24	0.000383495196971436	0.0555486738946658	-6.32791197219262e-13	1.00000000000012
"1294"	135	16	3	0.0639171324400575	-0.261039369965947	1	1	0.00297144228147128	0.687532268856161	0.68946894689469	8	0.0303151693973945	6	0.0949291665952023	3	1	0.4644	-0.1236	0.219178739859372	5	1.705915356267	0.86	0.76	1.66130119328026	1.1267590563622	-1.59740332073e-14	0.999999999999971	-0.388965184337255	0.284150451671856	185	9739	0.141070436184829	0.0139610614010361	0.0006000600060006	9738	0.251700680272109	0	0.0437334642316514	40	0.00074794315632012	0.8664	-0.9784	0.990870011639952	1	0.394205061696883	0.76	0.66	0.00613592315154297	0.0696160579360397	4.02257560594421e-14	1.00000000000022
"1295"	175	16	3	0.109028356552818	-0.240024708314049	1	1	0.00269404017056555	0.821897601428138	0.691569156915692	9	0.0287641925508682	5	0.0896019005202741	3	1	0.4304	-0.1357	0.223773809536235	5	1.72747987833826	0.86	0.78	1.62026720720432	1.12553074385876	2.06586081574756e-14	0.999999999999992	-0.729247553030009	-0.346184951574041	1449	7060	0.744472273865277	0.000404129542166432	0.0016001600160016	2940	0.166666666666667	0	0.448568847144204	40	0.00105876124933827	0.7854	-0.9706	0.99768777041895	1	1.08823950867933	0.12	0.54	0.000383495196971436	0.029133542620958	-2.81201772978079e-13	0.999999999999934
"1296"	215	16	3	0.172316480952296	-0.204822035950917	1	1	0.00120157602864948	0.833541761178445	0.693769376937694	7	0.0297150893873933	12	0.0891654420065363	2	1	0.44265	-0.1332	0.219915843694024	5	1.71180792651769	0.84	0.74	1.62486914956797	1.13235018251826	-2.05591987878506e-14	0.999999999999972	0.852000364869957	-0.42233030005583	1271	5006	0.883320174578686	0.00157587677478753	0.0012001200120012	4993	0.166666666666667	0	0.208673603183429	40	0.000968054211035818	0.7975	-0.9359	0.996729678811228	1	1.03219949469367	0.34	0.22	0.000383495196971436	0.0401206863605519	-1.24131505074843e-13	0.999999999999977
"1297"	255	16	3	0.114643367313008	-0.235106075094675	1	1	0.00222043865252783	0.759460023694231	0.691669166916692	8	0.0300995462749262	3	0.0896170999834861	2	1	0.3905	-0.1244	0.222293307361809	6	1.7057627117032	0.88	0.78	1.61528176964369	1.13113658796206	1.40483735755481e-14	0.999999999999993	0.947471509999683	-0.717393433981295	2315	5766	1.03410516630497	0.000305506690957887	0.0012001200120012	4285	0.166666666666667	0	0.373420527056791	40	0.000856408792463603	0.5715	-0.5765	0.999120968900897	1	1.02296865908937	0.14	0.12	0.000383495196971436	0.0225627293016268	1.59023905155209e-13	0.999999999999922
"1298"	295	16	3	0.155134400099537	-0.213769149829691	1	1	0.00233527105955417	0.75126742661391	0.697669766976698	8	0.0300364736610341	6	0.0852711481358681	2	1	0.4578	-0.1221	0.230359417429875	6	1.70580856010144	0.82	0.76	1.59380603861329	1.12538547402416	-2.0735768657687e-14	0.999999999999967	-0.24273717148163	-0.619891157710207	1999	7245	0.628799127717058	0.00189839666804537	0.0011001100110011	2756	0.0740740740740741	1873	0.13808953466845	40	0.00126182965299685	0.7246	-0.4628	0.997560393344732	1	1.00452128331653	0.12	0.12	0.000383495196971436	0.0374901986160024	6.27125018581864e-14	1.00000000000007
"1299"	335	16	3	0.186203733141859	-0.201922425618643	1	1	0.00194920824942936	0.850304472754629	0.696669666966697	8	0.0294901477346454	4	0.0845019041138077	2	1	0.4762	-0.13075	0.22338349987497	6	1.71346558494744	0.84	0.76	1.584218658689	1.1318264607647	-2.12385664610792e-15	0.999999999999973	0.308184403701515	0.101541173280808	1421	7917	0.998100457994183	0.000266756514614447	0.001000100010001	7626	0.0740740740740741	0	0.372258336685568	40	0.00102354145342886	0.7918	-0.7626	0.999272819894989	1	0.606180151521592	0.88	0.88	0.000383495196971436	0.0236922818444026	1.77568848513943e-13	0.999999999999858
"1300"	375	16	3	0.0546163588661288	-0.26762786800268	1	1	0.00291507291064486	0.721406901393839	0.700470047004701	9	0.029396358977832	7	0.0878332845968426	3	1	0.4249	-0.1328	0.223731304832769	6	1.71913652375665	0.82	0.82	1.67357303958334	1.12137537436269	1.22142185254859e-14	1.00000000000001	-0.541744116520284	0.567480222202445	2176	5608	0.993626396082949	0.0023987636408343	0.0016001600160016	5021	0.166666666666667	0	0.123842244067867	40	0.00109439124487004	0.9868	-0.7198	0.998052173918446	1	0.994287543791444	0.56	0.88	0.000383495196971436	0.0416427697437277	1.75509651256789e-13	0.999999999999909
"1301"	16	17	3	0.0345430809785547	-0.317298402291497	1	1	0.0019545537472245	0.735767684502285	0.768176817681768	10	0.104166666666667	8	0.113526654200203	2	0.000421585160202361	0.4268	-0.1563	0.243443976986031	6	1.93734844803705	0.84	0.74	1.55123807174946	1.11578545233814	1.21909815575805e-14	0.999999999999977	-0.0560951833783179	0.412489504258591	1991	5317	0.490853480877546	0.0025373100917196	0.001000100010001	5316	0.166666666666667	2854	0.142755070296028	40	0.000563539025077487	0.4684	-0.8105	0.995800144044253	1	0.689385657834619	0.12	0.28	0.000383495196971436	0.0411544425883154	-4.78678208182259e-14	0.999999999999922
